code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,rev_27,rev_28,rev_29,rev_30,rev_31,rev_32,rev_33,rev_34,rev_35,rev_36,rev_37,rev_38,rev_39,rev_40,rev_41,rev_42,rev_43,rev_44,rev_45,rev_46,rev_47,rev_48,rev_49,rev_50,rev_51,rev_52,rev_53,rev_54,rev_55,rev_56,rev_57,rev_58,rev_59,rev_60,rev_61,rev_62,rev_63,rev_64,rev_65,rev_66,rev_67,rev_68,rev_69,rev_70,rev_71,rev_72,rev_73,rev_74,rev_75,rev_76,rev_77,rev_78,rev_79,rev_80,rev_81,rev_82,rev_83,rev_84,rev_85,rev_86,rev_87,rev_88,rev_89,rev_90,rev_91,rev_92,rev_93,rev_94,rev_95,rev_96,rev_97,rev_98,rev_99,rev_100,rev_101,rev_102,rev_103,rev_104,rev_105,rev_106,rev_107,rev_108,rev_109,rev_110,rev_111,rev_112,rev_113,rev_114,rev_115,doc_link,source_link
CSSConf,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L685
CSSLint,repo,README.md,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L217
CleanCSS,repo,README.md,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L487
CoffeeScript,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L41
CommonJS,repo,README.md,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,6,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L357
CouchDB,repo,README.md,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L209
CreateJS,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L767
DOM,repo,README.md,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50,50,50,50,50,50,50,50,51,206,206,206,206,206,206,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L353
DebugBar,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L179
DynaTrace,repo,README.md,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L419
ECMAScript3,repo,README.md,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L349
EdgeHTML,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L11
EditPlus,repo,README.md,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L85
EmacsWiki,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L93
ExtJS,repo,README.md,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L277
FIS,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L531
GIMP,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L67
GNU,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L197
GYP,repo,README.md,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L515
GitHub,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/bower_components/marked/README.md#L135
GitLab,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L197
GoalSmashers,repo,README.md,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L487
HTML,repo,README.md,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,80,80,80,80,81,81,81,81,82,384,384,384,384,384,384,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L55
HTTP,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,2,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L341
HTTPWatch,repo,README.md,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L415
HomePage,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L163
HybridApp,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L693
IDE,repo,README.md,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,8,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L77
IEC,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L289
IEDeveloperToolbar,repo,README.md,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L163
IETester,repo,README.md,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L163
INCITS,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L289
IP,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L270
ISO,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/bower_components/angular/angular.js#L15245
JAVASCRIPT,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L236
JS,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,5,24,24,24,24,24,24,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L243
JS(JSConf.cn),repo,README.md,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L673
